User_Id,Place_Id,Nama Tempat,Place_Rating
54,55,Pantai Waterblow,4
54,59,Pura Kehen,5
54,64,Pura Tanah Lot,4
54,66,Pura Uluwatu,5
54,69,Barong & Kris Dance,3
54,71,Teras Sawah Tegalalang,4
54,72,Tirta Gangga,4
54,74,Alas Harum Agro Tourism,5
54,75,Wisata Agro Teba Sari Bali,4
55,1,Satria Agrowisata,4
55,2,Agung Bali Oleh-Oleh,3
55,7,Aloha Ubud Swing,5
55,8,Bali Bird Park,5
55,10,Bali Swing,5
55,12,Big Garden Corner,4
55,16,Danau Beratan,5
55,17,Danau Tamblingan,5
55,19,Desa Celuk,5
55,20,Desa Tohpati,4
55,21,Galeri Seni Semar Kuning,3
55,25,Gunung Batur,5
55,26,Taman Ujung Water Palace,4
55,33,Sacred Monkey Forest Sanctuary,5
55,39,Pantai Canggu,5
55,40,Crystal Bay,5
55,41,Pantai Diamond,5
55,44,Pantai Kelingking,5
55,45,Pantai Kuta,1
55,48,Pantai Padang Padang,3
55,55,Pantai Waterblow,4
55,56,Ubud Traditional Art Market,4
55,60,Pura Lempuyang,4
55,61,Pura Luhur Batukaru,4
55,63,Pura Taman Ayun,4
55,66,Pura Uluwatu,4
55,68,Watersport Tanjung Benoa Bali,4
55,69,Barong & Kris Dance,3
55,70,Kecak & Fire Dance,3
55,74,Alas Harum Agro Tourism,5
56,1,Satria Agrowisata,5
56,2,Agung Bali Oleh-Oleh,4
56,7,Aloha Ubud Swing,2
56,8,Bali Bird Park,3
56,10,Bali Swing,5
56,11,Batik Koleksi Sari Amerta,2
56,13,Wanagiri Hidden Hills,5
56,14,Campuhan Ridge Walk,5
56,18,Desa Budaya Kertalangu,5
56,20,Desa Tohpati,5
56,21,Galeri Seni Semar Kuning,5
56,28,Jatiluwih Green Land,3
56,35,Desa Wisata Penglipuran,4
56,37,Pantai Atuh,5
56,39,Pantai Canggu,5
56,41,Pantai Diamond,5
56,42,Pantai Double Six,4
56,44,Pantai Kelingking,5
56,47,Pantai Nusa Dua,4
56,48,Pantai Padang Padang,2
56,49,Pantai Pandawa,1
56,51,White Sand Beach,4
56,52,Puseh Batuan Temple,4
56,53,Pantai Sanur,4
56,60,Pura Lempuyang,4
56,64,Pura Tanah Lot,4
56,66,Pura Uluwatu,4
56,69,Barong & Kris Dance,3
56,73,Waterbom Bali,5
56,74,Alas Harum Agro Tourism,5
57,1,Satria Agrowisata,4
57,2,Agung Bali Oleh-Oleh,4
57,4,Air Terjun Aling-Aling,4
57,5,Air Terjun Tegenungan,5
57,6,Air Terjun Tukad Cepung,5
57,9,Handara Iconic Gate,3
57,10,Bali Swing,5
57,13,Wanagiri Hidden Hills,5
57,15,Danau Batur,3
57,16,Danau Beratan,4
57,18,Desa Budaya Kertalangu,5
57,22,Garuda Wisnu Kencana,3
57,24,Gunung Agung,5
57,27,Puri Saren Palace,1
57,32,Krisna Oleh-Oleh,4
57,37,Pantai Atuh,5
57,38,Pantai Blue Lagoon,4
57,39,Pantai Canggu,5
57,43,Pantai Dreamland,5
57,49,Pantai Pandawa,4
57,56,Ubud Traditional Art Market,4
57,59,Pura Kehen,5
57,60,Pura Lempuyang,4
57,62,Pura Saraswati,5
57,69,Barong & Kris Dance,3
57,70,Kecak & Fire Dance,3
57,71,Teras Sawah Tegalalang,4
57,72,Tirta Gangga,4
57,73,Waterbom Bali,5
57,74,Alas Harum Agro Tourism,5
58,1,Satria Agrowisata,4
58,7,Aloha Ubud Swing,4
58,10,Bali Swing,2
58,11,Batik Koleksi Sari Amerta,4
58,12,Big Garden Corner,5
58,15,Danau Batur,4
58,16,Danau Beratan,5
58,17,Danau Tamblingan,4
58,23,Goa Gajah,2
58,25,Gunung Batur,5
58,28,Jatiluwih Green Land,5
58,36,Pantai Angel's Billabong,5
58,40,Crystal Bay,4
58,41,Pantai Diamond,5
58,42,Pantai Double Six,4
58,45,Pantai Kuta,3
58,48,Pantai Padang Padang,4
58,50,Pantai Pasih Uug,5
58,51,White Sand Beach,4
58,54,Pantai Seminyak,4
58,56,Ubud Traditional Art Market,4
58,57,Besakih Temple,3
58,59,Pura Kehen,5
58,60,Pura Lempuyang,4
58,62,Pura Saraswati,5
58,67,Mas Carving Center,4
58,70,Kecak & Fire Dance,3
58,71,Teras Sawah Tegalalang,3
58,72,Tirta Gangga,4
58,74,Alas Harum Agro Tourism,5
59,3,Wisata Air Panas Toya Bungkah,5
59,4,Air Terjun Aling-Aling,4
59,7,Aloha Ubud Swing,5
59,11,Batik Koleksi Sari Amerta,3
59,13,Wanagiri Hidden Hills,5
59,21,Galeri Seni Semar Kuning,5
59,23,Goa Gajah,2
59,25,Gunung Batur,4
59,27,Puri Saren Palace,4
59,31,Kintamani Highland,4
59,32,Krisna Oleh-Oleh,5
59,37,Pantai Atuh,4
59,38,Pantai Blue Lagoon,5
59,39,Pantai Canggu,5
59,48,Pantai Padang Padang,5
59,49,Pantai Pandawa,4
59,50,Pantai Pasih Uug,5
59,53,Pantai Sanur,4
59,54,Pantai Seminyak,4
59,55,Pantai Waterblow,4
59,56,Ubud Traditional Art Market,4
59,58,Gunung Kawi Sebatu Temple,4
59,64,Pura Tanah Lot,4
59,66,Pura Uluwatu,4
59,67,Mas Carving Center,4
59,69,Barong & Kris Dance,3
59,71,Teras Sawah Tegalalang,3
59,72,Tirta Gangga,4
59,73,Waterbom Bali,4
59,75,Wisata Agro Teba Sari Bali,4
60,8,Bali Bird Park,3
60,9,Handara Iconic Gate,5
60,11,Batik Koleksi Sari Amerta,3
60,22,Garuda Wisnu Kencana,3
60,23,Goa Gajah,2
60,26,Taman Ujung Water Palace,5
60,28,Jatiluwih Green Land,4
60,29,Jimbaran Bay,4
60,30,Pabrik Kata-Kata Joger,4
60,32,Krisna Oleh-Oleh,1
60,34,Monumen Bajra Sandhi,3
60,36,Pantai Angel's Billabong,1
60,37,Pantai Atuh,5
60,38,Pantai Blue Lagoon,3
60,43,Pantai Dreamland,5
60,44,Pantai Kelingking,4
60,46,Pantai Melasti,1
60,47,Pantai Nusa Dua,5
60,49,Pantai Pandawa,5
60,52,Puseh Batuan Temple,4
60,59,Pura Kehen,5
60,60,Pura Lempuyang,4
60,61,Pura Luhur Batukaru,4
60,63,Pura Taman Ayun,4
60,66,Pura Uluwatu,4
60,67,Mas Carving Center,4
60,68,Watersport Tanjung Benoa Bali,4
60,70,Kecak & Fire Dance,3
60,72,Tirta Gangga,4
60,73,Waterbom Bali,4
61,5,Air Terjun Tegenungan,5
61,6,Air Terjun Tukad Cepung,5
61,7,Aloha Ubud Swing,5
61,14,Campuhan Ridge Walk,5
61,20,Desa Tohpati,4
61,22,Garuda Wisnu Kencana,4
61,23,Goa Gajah,3
61,24,Gunung Agung,5
61,26,Taman Ujung Water Palace,5
61,27,Puri Saren Palace,4
61,30,Pabrik Kata-Kata Joger,4
61,31,Kintamani Highland,4
61,32,Krisna Oleh-Oleh,4
61,33,Sacred Monkey Forest Sanctuary,5
61,37,Pantai Atuh,5
61,38,Pantai Blue Lagoon,4
61,39,Pantai Canggu,5
61,41,Pantai Diamond,5
61,44,Pantai Kelingking,5
61,45,Pantai Kuta,5
61,50,Pantai Pasih Uug,4
61,51,White Sand Beach,4
61,52,Puseh Batuan Temple,4
61,57,Besakih Temple,3
61,59,Pura Kehen,5
61,63,Pura Taman Ayun,4
61,65,Pura Tirta Empul,4
61,70,Kecak & Fire Dance,3
61,71,Teras Sawah Tegalalang,3
61,72,Tirta Gangga,4
62,1,Satria Agrowisata,1
62,10,Bali Swing,5
62,11,Batik Koleksi Sari Amerta,3
62,13,Wanagiri Hidden Hills,5
62,15,Danau Batur,4
62,22,Garuda Wisnu Kencana,4
62,23,Goa Gajah,5
62,24,Gunung Agung,5
62,25,Gunung Batur,4
62,26,Taman Ujung Water Palace,4
62,27,Puri Saren Palace,3
62,29,Jimbaran Bay,2
62,30,Pabrik Kata-Kata Joger,5
62,31,Kintamani Highland,5
62,33,Sacred Monkey Forest Sanctuary,2
62,34,Monumen Bajra Sandhi,2
62,40,Crystal Bay,2
62,42,Pantai Double Six,5
62,43,Pantai Dreamland,3
62,47,Pantai Nusa Dua,4
62,50,Pantai Pasih Uug,5
62,51,White Sand Beach,4
62,52,Puseh Batuan Temple,4
62,53,Pantai Sanur,4
62,56,Ubud Traditional Art Market,4
62,61,Pura Luhur Batukaru,4
62,64,Pura Tanah Lot,4
62,67,Mas Carving Center,4
62,69,Barong & Kris Dance,3
62,73,Waterbom Bali,4
63,6,Air Terjun Tukad Cepung,5
63,7,Aloha Ubud Swing,5
63,11,Batik Koleksi Sari Amerta,5
63,15,Danau Batur,4
63,21,Galeri Seni Semar Kuning,5
63,22,Garuda Wisnu Kencana,5
63,24,Gunung Agung,5
63,31,Kintamani Highland,5
63,32,Krisna Oleh-Oleh,5
63,33,Sacred Monkey Forest Sanctuary,5
63,38,Pantai Blue Lagoon,4
63,40,Crystal Bay,5
63,42,Pantai Double Six,3
63,45,Pantai Kuta,3
63,46,Pantai Melasti,5
63,49,Pantai Pandawa,4
63,50,Pantai Pasih Uug,2
63,51,White Sand Beach,4
63,57,Besakih Temple,3
63,59,Pura Kehen,5
63,60,Pura Lempuyang,4
63,61,Pura Luhur Batukaru,4
63,63,Pura Taman Ayun,4
63,65,Pura Tirta Empul,4
63,66,Pura Uluwatu,4
63,68,Watersport Tanjung Benoa Bali,4
63,69,Barong & Kris Dance,3
63,70,Kecak & Fire Dance,3
63,73,Waterbom Bali,4
63,74,Alas Harum Agro Tourism,4
64,1,Satria Agrowisata,4
64,4,Air Terjun Aling-Aling,5
64,5,Air Terjun Tegenungan,5
64,7,Aloha Ubud Swing,5
64,10,Bali Swing,5
64,12,Big Garden Corner,4
64,14,Campuhan Ridge Walk,5
64,15,Danau Batur,5
64,17,Danau Tamblingan,5
64,23,Goa Gajah,3
64,24,Gunung Agung,5
64,25,Gunung Batur,5
64,27,Puri Saren Palace,3
64,28,Jatiluwih Green Land,5
64,29,Jimbaran Bay,2
64,34,Monumen Bajra Sandhi,5
64,36,Pantai Angel's Billabong,3
64,40,Crystal Bay,5
64,41,Pantai Diamond,5
64,45,Pantai Kuta,3
64,48,Pantai Padang Padang,5
64,49,Pantai Pandawa,2
64,53,Pantai Sanur,4
64,54,Pantai Seminyak,4
64,56,Ubud Traditional Art Market,4
64,59,Pura Kehen,5
64,64,Pura Tanah Lot,4
64,69,Barong & Kris Dance,3
64,71,Teras Sawah Tegalalang,3
64,72,Tirta Gangga,4
65,6,Air Terjun Tukad Cepung,5
65,10,Bali Swing,5
65,11,Batik Koleksi Sari Amerta,4
65,14,Campuhan Ridge Walk,5
65,16,Danau Beratan,3
65,17,Danau Tamblingan,5
65,19,Desa Celuk,3
65,23,Goa Gajah,2
65,24,Gunung Agung,5
65,27,Puri Saren Palace,3
65,30,Pabrik Kata-Kata Joger,4
65,31,Kintamani Highland,5
65,32,Krisna Oleh-Oleh,5
65,38,Pantai Blue Lagoon,3
65,40,Crystal Bay,5
65,47,Pantai Nusa Dua,2
65,50,Pantai Pasih Uug,4
65,51,White Sand Beach,4
65,52,Puseh Batuan Temple,4
65,54,Pantai Seminyak,4
65,55,Pantai Waterblow,4
65,57,Besakih Temple,3
65,58,Gunung Kawi Sebatu Temple,4
65,60,Pura Lempuyang,4
65,62,Pura Saraswati,5
65,63,Pura Taman Ayun,4
65,67,Mas Carving Center,4
65,70,Kecak & Fire Dance,3
65,71,Teras Sawah Tegalalang,3
65,75,Wisata Agro Teba Sari Bali,4
66,1,Satria Agrowisata,2
66,3,Wisata Air Panas Toya Bungkah,5
66,4,Air Terjun Aling-Aling,5
66,8,Bali Bird Park,5
66,9,Handara Iconic Gate,1
66,13,Wanagiri Hidden Hills,5
66,14,Campuhan Ridge Walk,5
66,17,Danau Tamblingan,5
66,19,Desa Celuk,4
66,20,Desa Tohpati,5
66,21,Galeri Seni Semar Kuning,1
66,27,Puri Saren Palace,4
66,28,Jatiluwih Green Land,5
66,31,Kintamani Highland,5
66,34,Monumen Bajra Sandhi,5
66,36,Pantai Angel's Billabong,5
66,38,Pantai Blue Lagoon,5
66,41,Pantai Diamond,5
66,42,Pantai Double Six,4
66,45,Pantai Kuta,4
66,46,Pantai Melasti,5
66,48,Pantai Padang Padang,5
66,50,Pantai Pasih Uug,3
66,51,White Sand Beach,4
66,54,Pantai Seminyak,4
66,65,Pura Tirta Empul,4
66,67,Mas Carving Center,4
66,68,Watersport Tanjung Benoa Bali,4
66,71,Teras Sawah Tegalalang,3
66,75,Wisata Agro Teba Sari Bali,4
67,2,Agung Bali Oleh-Oleh,4
67,3,Wisata Air Panas Toya Bungkah,1
67,4,Air Terjun Aling-Aling,5
67,5,Air Terjun Tegenungan,2
67,7,Aloha Ubud Swing,5
67,11,Batik Koleksi Sari Amerta,1
67,12,Big Garden Corner,3
67,13,Wanagiri Hidden Hills,5
67,14,Campuhan Ridge Walk,5
67,18,Desa Budaya Kertalangu,3
67,19,Desa Celuk,4
67,21,Galeri Seni Semar Kuning,2
67,22,Garuda Wisnu Kencana,5
67,28,Jatiluwih Green Land,5
67,29,Jimbaran Bay,5
67,35,Desa Wisata Penglipuran,4
67,41,Pantai Diamond,5
67,44,Pantai Kelingking,1
67,50,Pantai Pasih Uug,5
67,53,Pantai Sanur,4
67,54,Pantai Seminyak,4
67,55,Pantai Waterblow,4
67,56,Ubud Traditional Art Market,4
67,57,Besakih Temple,3
67,59,Pura Kehen,5
67,60,Pura Lempuyang,4
67,63,Pura Taman Ayun,4
67,66,Pura Uluwatu,4
67,68,Watersport Tanjung Benoa Bali,4
67,74,Alas Harum Agro Tourism,4
68,2,Agung Bali Oleh-Oleh,3
68,5,Air Terjun Tegenungan,3
68,8,Bali Bird Park,5
68,9,Handara Iconic Gate,2
68,14,Campuhan Ridge Walk,5
68,15,Danau Batur,4
68,17,Danau Tamblingan,4
68,18,Desa Budaya Kertalangu,5
68,19,Desa Celuk,4
68,20,Desa Tohpati,1
68,21,Galeri Seni Semar Kuning,5
68,26,Taman Ujung Water Palace,5
68,28,Jatiluwih Green Land,5
68,29,Jimbaran Bay,5
68,39,Pantai Canggu,5
68,40,Crystal Bay,4
68,44,Pantai Kelingking,5
68,45,Pantai Kuta,4
68,46,Pantai Melasti,4
68,51,White Sand Beach,4
68,52,Puseh Batuan Temple,4
68,56,Ubud Traditional Art Market,4
68,58,Gunung Kawi Sebatu Temple,4
68,59,Pura Kehen,4
68,61,Pura Luhur Batukaru,4
68,68,Watersport Tanjung Benoa Bali,4
68,70,Kecak & Fire Dance,3
68,73,Waterbom Bali,3
68,74,Alas Harum Agro Tourism,4
68,75,Wisata Agro Teba Sari Bali,4
69,1,Satria Agrowisata,4
69,6,Air Terjun Tukad Cepung,5
69,8,Bali Bird Park,5
69,11,Batik Koleksi Sari Amerta,4
69,14,Campuhan Ridge Walk,4
69,15,Danau Batur,1
69,21,Galeri Seni Semar Kuning,4
69,23,Goa Gajah,5
69,25,Gunung Batur,5
69,28,Jatiluwih Green Land,5
69,31,Kintamani Highland,4
69,33,Sacred Monkey Forest Sanctuary,4
69,35,Desa Wisata Penglipuran,5
69,37,Pantai Atuh,5
69,41,Pantai Diamond,5
69,44,Pantai Kelingking,5
69,46,Pantai Melasti,4
69,47,Pantai Nusa Dua,5
69,49,Pantai Pandawa,4
69,50,Pantai Pasih Uug,4
69,55,Pantai Waterblow,3
69,56,Ubud Traditional Art Market,4
69,60,Pura Lempuyang,4
69,63,Pura Taman Ayun,4
69,67,Mas Carving Center,4
69,68,Watersport Tanjung Benoa Bali,4
69,69,Barong & Kris Dance,3
69,72,Tirta Gangga,4
69,74,Alas Harum Agro Tourism,4
69,75,Wisata Agro Teba Sari Bali,4
70,1,Satria Agrowisata,4
70,7,Aloha Ubud Swing,5
70,8,Bali Bird Park,5
70,14,Campuhan Ridge Walk,5
70,20,Desa Tohpati,4
70,21,Galeri Seni Semar Kuning,5
70,22,Garuda Wisnu Kencana,3
70,23,Goa Gajah,2
70,24,Gunung Agung,5
70,25,Gunung Batur,5
70,28,Jatiluwih Green Land,1
70,38,Pantai Blue Lagoon,1
70,39,Pantai Canggu,4
70,40,Crystal Bay,5
70,45,Pantai Kuta,1
70,47,Pantai Nusa Dua,4
70,52,Puseh Batuan Temple,4
70,54,Pantai Seminyak,4
70,55,Pantai Waterblow,3
70,56,Ubud Traditional Art Market,4
70,58,Gunung Kawi Sebatu Temple,4
70,60,Pura Lempuyang,4
70,61,Pura Luhur Batukaru,4
70,62,Pura Saraswati,5
70,63,Pura Taman Ayun,4
70,67,Mas Carving Center,4
70,69,Barong & Kris Dance,3
70,70,Kecak & Fire Dance,3
70,71,Teras Sawah Tegalalang,3
70,72,Tirta Gangga,3
71,2,Agung Bali Oleh-Oleh,4
71,4,Air Terjun Aling-Aling,3
71,5,Air Terjun Tegenungan,5
71,7,Aloha Ubud Swing,5
71,13,Wanagiri Hidden Hills,5
71,16,Danau Beratan,5
71,19,Desa Celuk,3
71,22,Garuda Wisnu Kencana,5
71,25,Gunung Batur,3
71,28,Jatiluwih Green Land,4
71,30,Pabrik Kata-Kata Joger,5
71,31,Kintamani Highland,4
71,39,Pantai Canggu,5
71,43,Pantai Dreamland,5
71,44,Pantai Kelingking,5
71,45,Pantai Kuta,3
71,50,Pantai Pasih Uug,5
71,51,White Sand Beach,4
71,52,Puseh Batuan Temple,3
71,54,Pantai Seminyak,3
71,58,Gunung Kawi Sebatu Temple,4
71,60,Pura Lempuyang,4
71,61,Pura Luhur Batukaru,4
71,64,Pura Tanah Lot,4
71,67,Mas Carving Center,4
71,68,Watersport Tanjung Benoa Bali,3
71,70,Kecak & Fire Dance,3
71,71,Teras Sawah Tegalalang,3
71,72,Tirta Gangga,3
71,73,Waterbom Bali,3
72,2,Agung Bali Oleh-Oleh,4
72,3,Wisata Air Panas Toya Bungkah,4
72,4,Air Terjun Aling-Aling,5
72,6,Air Terjun Tukad Cepung,5
72,13,Wanagiri Hidden Hills,5
72,16,Danau Beratan,5
72,17,Danau Tamblingan,5
72,18,Desa Budaya Kertalangu,4
72,19,Desa Celuk,4
72,21,Galeri Seni Semar Kuning,4
72,31,Kintamani Highland,5
72,32,Krisna Oleh-Oleh,4
72,33,Sacred Monkey Forest Sanctuary,5
72,36,Pantai Angel's Billabong,4
72,38,Pantai Blue Lagoon,4
72,39,Pantai Canggu,5
72,40,Crystal Bay,5
72,41,Pantai Diamond,5
72,44,Pantai Kelingking,4
72,45,Pantai Kuta,4
72,51,White Sand Beach,4
72,52,Puseh Batuan Temple,3
72,53,Pantai Sanur,4
72,57,Besakih Temple,3
72,61,Pura Luhur Batukaru,4
72,64,Pura Tanah Lot,4
72,66,Pura Uluwatu,4
72,71,Teras Sawah Tegalalang,2
72,73,Waterbom Bali,3
72,74,Alas Harum Agro Tourism,4
73,2,Agung Bali Oleh-Oleh,3
73,7,Aloha Ubud Swing,5
73,12,Big Garden Corner,5
73,13,Wanagiri Hidden Hills,5
73,14,Campuhan Ridge Walk,5
73,16,Danau Beratan,5
73,19,Desa Celuk,5
73,23,Goa Gajah,3
73,28,Jatiluwih Green Land,5
73,32,Krisna Oleh-Oleh,4
73,33,Sacred Monkey Forest Sanctuary,5
73,35,Desa Wisata Penglipuran,5
73,37,Pantai Atuh,5
73,38,Pantai Blue Lagoon,4
73,39,Pantai Canggu,4
73,51,White Sand Beach,4
73,52,Puseh Batuan Temple,3
73,53,Pantai Sanur,4
73,54,Pantai Seminyak,3
73,58,Gunung Kawi Sebatu Temple,3
73,59,Pura Kehen,4
73,62,Pura Saraswati,5
73,63,Pura Taman Ayun,3
73,66,Pura Uluwatu,4
73,67,Mas Carving Center,4
73,69,Barong & Kris Dance,2
73,70,Kecak & Fire Dance,3
73,71,Teras Sawah Tegalalang,2
73,73,Waterbom Bali,2
73,74,Alas Harum Agro Tourism,4
74,1,Satria Agrowisata,4
74,2,Agung Bali Oleh-Oleh,4
74,3,Wisata Air Panas Toya Bungkah,5
74,6,Air Terjun Tukad Cepung,3
74,7,Aloha Ubud Swing,5
74,9,Handara Iconic Gate,1
74,10,Bali Swing,5
74,15,Danau Batur,4
74,17,Danau Tamblingan,5
74,18,Desa Budaya Kertalangu,3
74,21,Galeri Seni Semar Kuning,5
74,22,Garuda Wisnu Kencana,4
74,23,Goa Gajah,3
74,27,Puri Saren Palace,4
74,29,Jimbaran Bay,5
74,30,Pabrik Kata-Kata Joger,2
74,31,Kintamani Highland,4
74,32,Krisna Oleh-Oleh,5
74,34,Monumen Bajra Sandhi,5
74,37,Pantai Atuh,1
74,38,Pantai Blue Lagoon,5
74,50,Pantai Pasih Uug,5
74,56,Ubud Traditional Art Market,4
74,58,Gunung Kawi Sebatu Temple,3
74,61,Pura Luhur Batukaru,4
74,63,Pura Taman Ayun,3
74,68,Watersport Tanjung Benoa Bali,3
74,69,Barong & Kris Dance,2
74,72,Tirta Gangga,3
74,74,Alas Harum Agro Tourism,4
75,1,Satria Agrowisata,1
75,4,Air Terjun Aling-Aling,4
75,6,Air Terjun Tukad Cepung,2
75,7,Aloha Ubud Swing,1
75,10,Bali Swing,4
75,12,Big Garden Corner,4
75,13,Wanagiri Hidden Hills,5
75,14,Campuhan Ridge Walk,1
75,16,Danau Beratan,5
75,17,Danau Tamblingan,1
75,20,Desa Tohpati,4
75,25,Gunung Batur,5
75,26,Taman Ujung Water Palace,5
75,29,Jimbaran Bay,5
75,30,Pabrik Kata-Kata Joger,5
75,31,Kintamani Highland,5
75,34,Monumen Bajra Sandhi,4
75,35,Desa Wisata Penglipuran,5
75,37,Pantai Atuh,5
75,39,Pantai Canggu,5
75,49,Pantai Pandawa,2
75,50,Pantai Pasih Uug,2
75,51,White Sand Beach,3
75,56,Ubud Traditional Art Market,4
75,58,Gunung Kawi Sebatu Temple,3
75,62,Pura Saraswati,5
75,63,Pura Taman Ayun,3
75,67,Mas Carving Center,3
75,69,Barong & Kris Dance,2
75,73,Waterbom Bali,2
76,1,Satria Agrowisata,4
76,9,Handara Iconic Gate,3
76,12,Big Garden Corner,5
76,23,Goa Gajah,3
76,24,Gunung Agung,5
76,26,Taman Ujung Water Palace,5
76,27,Puri Saren Palace,5
76,33,Sacred Monkey Forest Sanctuary,4
76,34,Monumen Bajra Sandhi,4
76,41,Pantai Diamond,5
76,43,Pantai Dreamland,4
76,44,Pantai Kelingking,5
76,45,Pantai Kuta,3
76,47,Pantai Nusa Dua,1
76,52,Puseh Batuan Temple,3
76,53,Pantai Sanur,4
76,54,Pantai Seminyak,3
76,55,Pantai Waterblow,3
76,56,Ubud Traditional Art Market,4
76,60,Pura Lempuyang,4
76,61,Pura Luhur Batukaru,4
76,62,Pura Saraswati,5
76,64,Pura Tanah Lot,4
76,66,Pura Uluwatu,4
76,67,Mas Carving Center,3
76,69,Barong & Kris Dance,1
76,70,Kecak & Fire Dance,3
76,71,Teras Sawah Tegalalang,2
76,72,Tirta Gangga,3
76,73,Waterbom Bali,1
77,1,Satria Agrowisata,3
77,3,Wisata Air Panas Toya Bungkah,4
77,4,Air Terjun Aling-Aling,5
77,5,Air Terjun Tegenungan,5
77,9,Handara Iconic Gate,5
77,13,Wanagiri Hidden Hills,5
77,14,Campuhan Ridge Walk,5
77,15,Danau Batur,2
77,16,Danau Beratan,5
77,20,Desa Tohpati,4
77,21,Galeri Seni Semar Kuning,4
77,22,Garuda Wisnu Kencana,3
77,24,Gunung Agung,2
77,29,Jimbaran Bay,4
77,33,Sacred Monkey Forest Sanctuary,4
77,34,Monumen Bajra Sandhi,4
77,36,Pantai Angel's Billabong,4
77,37,Pantai Atuh,3
77,40,Crystal Bay,3
77,47,Pantai Nusa Dua,4
77,48,Pantai Padang Padang,5
77,50,Pantai Pasih Uug,5
77,55,Pantai Waterblow,3
77,57,Besakih Temple,3
77,58,Gunung Kawi Sebatu Temple,3
77,60,Pura Lempuyang,4
77,65,Pura Tirta Empul,4
77,68,Watersport Tanjung Benoa Bali,3
77,70,Kecak & Fire Dance,3
77,75,Wisata Agro Teba Sari Bali,4
78,1,Satria Agrowisata,1
78,5,Air Terjun Tegenungan,5
78,6,Air Terjun Tukad Cepung,5
78,8,Bali Bird Park,5
78,10,Bali Swing,5
78,13,Wanagiri Hidden Hills,5
78,18,Desa Budaya Kertalangu,3
78,19,Desa Celuk,4
78,20,Desa Tohpati,4
78,23,Goa Gajah,3
78,24,Gunung Agung,5
78,25,Gunung Batur,1
78,29,Jimbaran Bay,5
78,30,Pabrik Kata-Kata Joger,5
78,31,Kintamani Highland,5
78,33,Sacred Monkey Forest Sanctuary,2
78,34,Monumen Bajra Sandhi,3
78,36,Pantai Angel's Billabong,5
78,39,Pantai Canggu,1
78,40,Crystal Bay,2
78,41,Pantai Diamond,5
78,44,Pantai Kelingking,5
78,49,Pantai Pandawa,3
78,51,White Sand Beach,3
78,56,Ubud Traditional Art Market,4
78,61,Pura Luhur Batukaru,4
78,63,Pura Taman Ayun,3
78,66,Pura Uluwatu,4
78,71,Teras Sawah Tegalalang,1
78,75,Wisata Agro Teba Sari Bali,4
79,1,Satria Agrowisata,5
79,3,Wisata Air Panas Toya Bungkah,4
79,4,Air Terjun Aling-Aling,5
79,7,Aloha Ubud Swing,5
79,8,Bali Bird Park,5
79,10,Bali Swing,5
79,11,Batik Koleksi Sari Amerta,4
79,13,Wanagiri Hidden Hills,2
79,14,Campuhan Ridge Walk,5
79,15,Danau Batur,5
79,16,Danau Beratan,5
79,19,Desa Celuk,4
79,20,Desa Tohpati,4
79,21,Galeri Seni Semar Kuning,5
79,23,Goa Gajah,3
79,26,Taman Ujung Water Palace,4
79,30,Pabrik Kata-Kata Joger,4
79,31,Kintamani Highland,3
79,32,Krisna Oleh-Oleh,4
79,33,Sacred Monkey Forest Sanctuary,3
79,36,Pantai Angel's Billabong,4
79,37,Pantai Atuh,5
79,42,Pantai Double Six,2
79,44,Pantai Kelingking,5
79,48,Pantai Padang Padang,4
79,59,Pura Kehen,4
79,60,Pura Lempuyang,3
79,61,Pura Luhur Batukaru,4
79,64,Pura Tanah Lot,4
79,75,Wisata Agro Teba Sari Bali,4
80,3,Wisata Air Panas Toya Bungkah,5
80,6,Air Terjun Tukad Cepung,5
80,8,Bali Bird Park,5
80,12,Big Garden Corner,5
80,14,Campuhan Ridge Walk,5
80,17,Danau Tamblingan,4
80,25,Gunung Batur,4
80,27,Puri Saren Palace,3
80,30,Pabrik Kata-Kata Joger,4
80,31,Kintamani Highland,4
80,32,Krisna Oleh-Oleh,4
80,35,Desa Wisata Penglipuran,3
80,36,Pantai Angel's Billabong,4
80,38,Pantai Blue Lagoon,5
80,39,Pantai Canggu,2
80,40,Crystal Bay,5
80,41,Pantai Diamond,5
80,44,Pantai Kelingking,3
80,49,Pantai Pandawa,4
80,53,Pantai Sanur,4
80,55,Pantai Waterblow,3
80,59,Pura Kehen,4
80,61,Pura Luhur Batukaru,4
80,62,Pura Saraswati,5
80,63,Pura Taman Ayun,3
80,64,Pura Tanah Lot,3
80,66,Pura Uluwatu,4
80,68,Watersport Tanjung Benoa Bali,3
80,71,Teras Sawah Tegalalang,1
80,74,Alas Harum Agro Tourism,4
81,7,Aloha Ubud Swing,5
81,9,Handara Iconic Gate,3
81,13,Wanagiri Hidden Hills,1
81,16,Danau Beratan,5
81,17,Danau Tamblingan,5
81,18,Desa Budaya Kertalangu,3
81,19,Desa Celuk,3
81,22,Garuda Wisnu Kencana,2
81,23,Goa Gajah,4
81,31,Kintamani Highland,4
81,32,Krisna Oleh-Oleh,4
81,33,Sacred Monkey Forest Sanctuary,5
81,34,Monumen Bajra Sandhi,5
81,39,Pantai Canggu,4
81,43,Pantai Dreamland,4
81,44,Pantai Kelingking,4
81,45,Pantai Kuta,1
81,46,Pantai Melasti,4
